filename,class,xmin,ymin,xmax,ymax,width,height,split,path
4990691539_jpg.rf.966c1f0fa3a4eef8dbe41f6578edeb95.jpg,fosters,449,561,507,622,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4990691539_jpg.rf.966c1f0fa3a4eef8dbe41f6578edeb95.jpg
4990691539_jpg.rf.966c1f0fa3a4eef8dbe41f6578edeb95.jpg,fosters,576,517,632,593,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4990691539_jpg.rf.966c1f0fa3a4eef8dbe41f6578edeb95.jpg
4990691539_jpg.rf.966c1f0fa3a4eef8dbe41f6578edeb95.jpg,fosters,310,592,375,640,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4990691539_jpg.rf.966c1f0fa3a4eef8dbe41f6578edeb95.jpg
4991374001_jpg.rf.2c86a6ae4129bd1eb4dab8c398474be0.jpg,ups,354,263,391,367,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4991374001_jpg.rf.2c86a6ae4129bd1eb4dab8c398474be0.jpg
4991374001_jpg.rf.2c86a6ae4129bd1eb4dab8c398474be0.jpg,ups,227,425,250,479,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4991374001_jpg.rf.2c86a6ae4129bd1eb4dab8c398474be0.jpg
4991374001_jpg.rf.2c86a6ae4129bd1eb4dab8c398474be0.jpg,ups,189,203,231,222,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4991374001_jpg.rf.2c86a6ae4129bd1eb4dab8c398474be0.jpg
4991374397_jpg.rf.ec7387acd938ba8a6b35292e9d6177a9.jpg,ups,313,267,354,379,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4991374397_jpg.rf.ec7387acd938ba8a6b35292e9d6177a9.jpg
4991374397_jpg.rf.ec7387acd938ba8a6b35292e9d6177a9.jpg,ups,213,433,230,488,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4991374397_jpg.rf.ec7387acd938ba8a6b35292e9d6177a9.jpg
4991374397_jpg.rf.ec7387acd938ba8a6b35292e9d6177a9.jpg,ups,162,204,207,220,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/4991374397_jpg.rf.ec7387acd938ba8a6b35292e9d6177a9.jpg
499754480_jpg.rf.ef2546eadbffb02b675c7523d1f94868.jpg,carlsberg,70,31,271,229,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/499754480_jpg.rf.ef2546eadbffb02b675c7523d1f94868.jpg
500095568_jpg.rf.2ff765f186178e75fb559e4cb380f627.jpg,google,8,39,623,601,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/500095568_jpg.rf.2ff765f186178e75fb559e4cb380f627.jpg
500582352_jpg.rf.ec5a6ede3d13d60ce408d2653101b2b7.jpg,dhl,408,211,587,273,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/500582352_jpg.rf.ec5a6ede3d13d60ce408d2653101b2b7.jpg
500582352_jpg.rf.ec5a6ede3d13d60ce408d2653101b2b7.jpg,dhl,262,152,314,168,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/500582352_jpg.rf.ec5a6ede3d13d60ce408d2653101b2b7.jpg
500583348_jpg.rf.f30aa9515efebfebefdd3f6cd3686193.jpg,dhl,374,134,585,241,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/500583348_jpg.rf.f30aa9515efebfebefdd3f6cd3686193.jpg
500583348_jpg.rf.f30aa9515efebfebefdd3f6cd3686193.jpg,dhl,132,99,255,125,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/500583348_jpg.rf.f30aa9515efebfebefdd3f6cd3686193.jpg
500628369_jpg.rf.0c8b4007de5f96495eedc5378e1fee27.jpg,dhl,80,172,159,201,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/500628369_jpg.rf.0c8b4007de5f96495eedc5378e1fee27.jpg
500628369_jpg.rf.0c8b4007de5f96495eedc5378e1fee27.jpg,dhl,342,133,390,151,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/500628369_jpg.rf.0c8b4007de5f96495eedc5378e1fee27.jpg
5013765199_jpg.rf.42ab699bb234ccab7d9c618f0dc44b89.jpg,tsingtao,408,357,588,559,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5013765199_jpg.rf.42ab699bb234ccab7d9c618f0dc44b89.jpg
5015417498_jpg.rf.05dff9fa88aa76f0b00f6442a439ee4c.jpg,ferrari,250,96,348,286,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5015417498_jpg.rf.05dff9fa88aa76f0b00f6442a439ee4c.jpg
5016694734_jpg.rf.631eb2d96b68cafbda19b39f99462e5c.jpg,dhl,164,227,400,300,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5016694734_jpg.rf.631eb2d96b68cafbda19b39f99462e5c.jpg
5018439693_jpg.rf.3c341e5048ddeadb3c410d91f3526d9e.jpg,tsingtao,412,264,564,424,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5018439693_jpg.rf.3c341e5048ddeadb3c410d91f3526d9e.jpg
5018439693_jpg.rf.3c341e5048ddeadb3c410d91f3526d9e.jpg,tsingtao,458,131,530,164,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5018439693_jpg.rf.3c341e5048ddeadb3c410d91f3526d9e.jpg
5020632819_jpg.rf.cd30cada6ffd2ec6f65a4e2d76154103.jpg,singha,196,343,414,548,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5020632819_jpg.rf.cd30cada6ffd2ec6f65a4e2d76154103.jpg
504422467_jpg.rf.7a0b24325f30049e3dc13be81029c338.jpg,singha,91,266,207,453,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/504422467_jpg.rf.7a0b24325f30049e3dc13be81029c338.jpg
5047453860_jpg.rf.497853ad83d4f3c85f53fa1434692fe4.jpg,tsingtao,106,86,348,403,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5047453860_jpg.rf.497853ad83d4f3c85f53fa1434692fe4.jpg
5047710486_jpg.rf.29027261086e670ca7a5c0afac80cfba.jpg,singha,354,257,589,565,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5047710486_jpg.rf.29027261086e670ca7a5c0afac80cfba.jpg
5051010286_jpg.rf.749f6a562b055fe134e0cade88a1b3d3.jpg,texaco,2,2,641,640,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5051010286_jpg.rf.749f6a562b055fe134e0cade88a1b3d3.jpg
5053649929_jpg.rf.df80c487eca9200fb5bf1f377926748a.jpg,singha,96,155,275,509,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5053649929_jpg.rf.df80c487eca9200fb5bf1f377926748a.jpg
5058226007_jpg.rf.8d73a9ca7970d538c894d6a9fc668887.jpg,rittersport,253,205,414,392,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5058226007_jpg.rf.8d73a9ca7970d538c894d6a9fc668887.jpg
506075021_jpg.rf.43da11c364293a4a1a3017ad5dd8d190.jpg,fosters,153,393,232,504,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/506075021_jpg.rf.43da11c364293a4a1a3017ad5dd8d190.jpg
506075021_jpg.rf.43da11c364293a4a1a3017ad5dd8d190.jpg,fosters,386,177,452,289,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/506075021_jpg.rf.43da11c364293a4a1a3017ad5dd8d190.jpg
5063826143_jpg.rf.1b591b359a3eb2cefeb71e2a0a0b2bf6.jpg,erdinger,66,108,230,339,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5063826143_jpg.rf.1b591b359a3eb2cefeb71e2a0a0b2bf6.jpg
5063826143_jpg.rf.1b591b359a3eb2cefeb71e2a0a0b2bf6.jpg,erdinger,395,19,504,184,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5063826143_jpg.rf.1b591b359a3eb2cefeb71e2a0a0b2bf6.jpg
5063826143_jpg.rf.1b591b359a3eb2cefeb71e2a0a0b2bf6.jpg,erdinger,343,318,412,406,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5063826143_jpg.rf.1b591b359a3eb2cefeb71e2a0a0b2bf6.jpg
5065635669_jpg.rf.b4bac29d64eed55f910770a92b15b791.jpg,fosters,218,262,432,403,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5065635669_jpg.rf.b4bac29d64eed55f910770a92b15b791.jpg
5066658261_jpg.rf.53432c8b0cfd95b91d676127c7f18251.jpg,paulaner,407,21,584,140,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5066658261_jpg.rf.53432c8b0cfd95b91d676127c7f18251.jpg
5072147973_jpg.rf.2b43a8bd364ec706c7a679dc46e5a685.jpg,adidas,167,69,270,124,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5072147973_jpg.rf.2b43a8bd364ec706c7a679dc46e5a685.jpg
5072629858_jpg.rf.cfd4eb85bcd2d3eb82aea5ecd6b57419.jpg,rittersport,118,286,194,384,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5072629858_jpg.rf.cfd4eb85bcd2d3eb82aea5ecd6b57419.jpg
5072629858_jpg.rf.cfd4eb85bcd2d3eb82aea5ecd6b57419.jpg,rittersport,443,167,531,281,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5072629858_jpg.rf.cfd4eb85bcd2d3eb82aea5ecd6b57419.jpg
5072753312_jpg.rf.b2bff87560bbabdd1163139e4ae6482a.jpg,adidas,139,92,201,132,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5072753312_jpg.rf.b2bff87560bbabdd1163139e4ae6482a.jpg
5088244652_jpg.rf.0b95921a68a42d7b7ad9d8674a9c188f.jpg,bmw,65,164,270,377,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5088244652_jpg.rf.0b95921a68a42d7b7ad9d8674a9c188f.jpg
5088584717_jpg.rf.b6d1bebbe186f21cd66eff4760b10ef5.jpg,texaco,101,125,452,510,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5088584717_jpg.rf.b6d1bebbe186f21cd66eff4760b10ef5.jpg
5093471602_jpg.rf.b59503c0593bdae4912be6d51e0ce520.jpg,corona,180,342,274,571,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5093471602_jpg.rf.b59503c0593bdae4912be6d51e0ce520.jpg
5094719432_jpg.rf.25608920dd9b771ac1b7929ea3c2518b.jpg,bmw,340,138,417,278,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5094719432_jpg.rf.25608920dd9b771ac1b7929ea3c2518b.jpg
5105439179_jpg.rf.5a7e9ced06a2037b4086316e3dd34ef3.jpg,adidas,528,163,563,237,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5105439179_jpg.rf.5a7e9ced06a2037b4086316e3dd34ef3.jpg
5106614292_jpg.rf.34c27be64ef148837c10b2ae5b345d5a.jpg,texaco,149,117,211,209,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5106614292_jpg.rf.34c27be64ef148837c10b2ae5b345d5a.jpg
5106614292_jpg.rf.34c27be64ef148837c10b2ae5b345d5a.jpg,texaco,149,389,201,465,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5106614292_jpg.rf.34c27be64ef148837c10b2ae5b345d5a.jpg
5106780697_jpg.rf.fc1bd02efc46487b6ba5351655404d64.jpg,tsingtao,258,326,286,346,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5106780697_jpg.rf.fc1bd02efc46487b6ba5351655404d64.jpg
5107530598_jpg.rf.20b9d72784fb932ecbff4ce4cfe2b325.jpg,paulaner,219,287,341,365,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5107530598_jpg.rf.20b9d72784fb932ecbff4ce4cfe2b325.jpg
5117080194_jpg.rf.e615b5d4455a44fb8f0025e64f79130d.jpg,fedex,117,182,211,323,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5117080194_jpg.rf.e615b5d4455a44fb8f0025e64f79130d.jpg
5117080194_jpg.rf.e615b5d4455a44fb8f0025e64f79130d.jpg,fedex,304,124,414,184,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5117080194_jpg.rf.e615b5d4455a44fb8f0025e64f79130d.jpg
5119979173_jpg.rf.390c38192133491692536899c41135cb.jpg,shell,272,39,361,161,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5119979173_jpg.rf.390c38192133491692536899c41135cb.jpg
5120324056_jpg.rf.a78c95cd8d5d292bb115deb577115b92.jpg,tsingtao,100,373,202,576,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5120324056_jpg.rf.a78c95cd8d5d292bb115deb577115b92.jpg
5120767935_jpg.rf.3f80074392b7f3aa340fd529fe983183.jpg,dhl,2,32,462,252,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5120767935_jpg.rf.3f80074392b7f3aa340fd529fe983183.jpg
5123247946_jpg.rf.acceb953f4b258369fe197f7c371a5b8.jpg,paulaner,414,386,468,487,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5123247946_jpg.rf.acceb953f4b258369fe197f7c371a5b8.jpg
5123247946_jpg.rf.acceb953f4b258369fe197f7c371a5b8.jpg,paulaner,298,401,339,501,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5123247946_jpg.rf.acceb953f4b258369fe197f7c371a5b8.jpg
5125197240_jpg.rf.776b033dff0ae25f8a88339843d43cdf.jpg,rittersport,241,177,407,373,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5125197240_jpg.rf.776b033dff0ae25f8a88339843d43cdf.jpg
5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg,erdinger,142,341,276,472,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg
5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg,erdinger,291,347,503,484,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg
5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg,erdinger,355,142,431,187,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg
5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg,erdinger,203,145,278,188,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5125552126_jpg.rf.b7c617d58670cf3a695fff313ca67758.jpg
5126499299_jpg.rf.c1c8ed65ce13d17dde5f8b5d6c07a996.jpg,cocacola,15,296,269,479,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5126499299_jpg.rf.c1c8ed65ce13d17dde5f8b5d6c07a996.jpg
5128075793_jpg.rf.451f33ee383629812750f6a78dfaa0bd.jpg,ford,328,144,383,237,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5128075793_jpg.rf.451f33ee383629812750f6a78dfaa0bd.jpg
5129020486_jpg.rf.96ca6a6095b6cd86aaf23b1f2a34141f.jpg,texaco,227,11,441,123,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5129020486_jpg.rf.96ca6a6095b6cd86aaf23b1f2a34141f.jpg
5129020486_jpg.rf.96ca6a6095b6cd86aaf23b1f2a34141f.jpg,texaco,252,391,429,480,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5129020486_jpg.rf.96ca6a6095b6cd86aaf23b1f2a34141f.jpg
5132658734_jpg.rf.f541586a9414fb88cc497f422db2ebef.jpg,adidas,36,403,121,516,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5132658734_jpg.rf.f541586a9414fb88cc497f422db2ebef.jpg
5132712780_jpg.rf.aff7d47c68cc93182ea69932d41ef962.jpg,paulaner,280,194,358,320,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5132712780_jpg.rf.aff7d47c68cc93182ea69932d41ef962.jpg
5135146299_jpg.rf.eb8b6586482c6b0ba95047a3b8374f31.jpg,ford,2,241,266,392,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5135146299_jpg.rf.eb8b6586482c6b0ba95047a3b8374f31.jpg
5142273884_jpg.rf.8eaa9f0b63231972d0c2225dd7733d27.jpg,milka,25,262,390,503,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5142273884_jpg.rf.8eaa9f0b63231972d0c2225dd7733d27.jpg
5142273884_jpg.rf.8eaa9f0b63231972d0c2225dd7733d27.jpg,milka,218,48,548,171,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5142273884_jpg.rf.8eaa9f0b63231972d0c2225dd7733d27.jpg
5143589121_jpg.rf.43b898bdb1f6c3cc1e59abe986a47064.jpg,texaco,347,225,404,299,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5143589121_jpg.rf.43b898bdb1f6c3cc1e59abe986a47064.jpg
5144691368_jpg.rf.61231aa0d287deb26aa976eb0d6cab3b.jpg,rittersport,285,460,371,558,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5144691368_jpg.rf.61231aa0d287deb26aa976eb0d6cab3b.jpg
5144691368_jpg.rf.61231aa0d287deb26aa976eb0d6cab3b.jpg,rittersport,111,31,162,92,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5144691368_jpg.rf.61231aa0d287deb26aa976eb0d6cab3b.jpg
5145790988_jpg.rf.21fb56eeaaea72245d04998005c369e4.jpg,shell,245,201,369,383,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5145790988_jpg.rf.21fb56eeaaea72245d04998005c369e4.jpg
5153634401_jpg.rf.ee8b7cea8707aa44fd434be61b1aff64.jpg,adidas,415,438,481,493,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5153634401_jpg.rf.ee8b7cea8707aa44fd434be61b1aff64.jpg
5153634401_jpg.rf.ee8b7cea8707aa44fd434be61b1aff64.jpg,adidas,123,478,194,542,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5153634401_jpg.rf.ee8b7cea8707aa44fd434be61b1aff64.jpg
5157165919_jpg.rf.a6fb5fe523d3f3546836d02e3be04eee.jpg,shell,515,75,585,172,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5157165919_jpg.rf.a6fb5fe523d3f3546836d02e3be04eee.jpg
515951925_jpg.rf.4a588b615c19aa6c336f4b5a6c168f9f.jpg,stellaartois,130,194,452,396,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/515951925_jpg.rf.4a588b615c19aa6c336f4b5a6c168f9f.jpg
5167584812_jpg.rf.d2ffc716fe59dcd230afe131adead490.jpg,aldi,242,252,344,416,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5167584812_jpg.rf.d2ffc716fe59dcd230afe131adead490.jpg
5174252009_jpg.rf.fca418af69d36b5a14d2eccdaea995a4.jpg,apple,293,132,362,218,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5174252009_jpg.rf.fca418af69d36b5a14d2eccdaea995a4.jpg
5177422577_jpg.rf.9b954dbfe84bf39408d3e525ce74d414.jpg,apple,325,314,615,581,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5177422577_jpg.rf.9b954dbfe84bf39408d3e525ce74d414.jpg
5177422577_jpg.rf.9b954dbfe84bf39408d3e525ce74d414.jpg,apple,121,362,223,463,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5177422577_jpg.rf.9b954dbfe84bf39408d3e525ce74d414.jpg
5182026221_jpg.rf.284d747c360d5398f2ee7b5f00252193.jpg,google,202,191,370,280,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5182026221_jpg.rf.284d747c360d5398f2ee7b5f00252193.jpg
5182026885_jpg.rf.0c91a3f9fc148aa0625073bac9e61e16.jpg,google,180,214,386,321,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5182026885_jpg.rf.0c91a3f9fc148aa0625073bac9e61e16.jpg
5186080713_jpg.rf.0ef46d912ee3a5f0b1d1cadfa02cb384.jpg,tsingtao,459,316,530,407,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5186080713_jpg.rf.0ef46d912ee3a5f0b1d1cadfa02cb384.jpg
5188902855_jpg.rf.98875cd6e5e887b72a91bbc890151afd.jpg,esso,28,120,74,199,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5188902855_jpg.rf.98875cd6e5e887b72a91bbc890151afd.jpg
5198102738_jpg.rf.66f3db4b3ad0772c7c56d0cfaf7fe51f.jpg,rittersport,273,255,410,478,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5198102738_jpg.rf.66f3db4b3ad0772c7c56d0cfaf7fe51f.jpg
5198108496_jpg.rf.1afcb981bb6b8957d7de22d3ac0971a1.jpg,rittersport,202,131,451,432,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5198108496_jpg.rf.1afcb981bb6b8957d7de22d3ac0971a1.jpg
5199807260_jpg.rf.4625030f7bb3bb2d12bdb423baf159d0.jpg,starbucks,252,118,353,273,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5199807260_jpg.rf.4625030f7bb3bb2d12bdb423baf159d0.jpg
5201217024_jpg.rf.27239ac99e1b1e859db611248c903184.jpg,apple,333,229,372,299,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5201217024_jpg.rf.27239ac99e1b1e859db611248c903184.jpg
5201681565_jpg.rf.bb9be684b8ed2f161c784a8833a34468.jpg,starbucks,333,330,469,562,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5201681565_jpg.rf.bb9be684b8ed2f161c784a8833a34468.jpg
5201822805_jpg.rf.5be4436ea49a8a86a2cdefd6eb2f491f.jpg,starbucks,189,224,349,450,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5201822805_jpg.rf.5be4436ea49a8a86a2cdefd6eb2f491f.jpg
5204356027_jpg.rf.1c9cb8417121352efa678382e70251af.jpg,starbucks,234,235,426,385,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5204356027_jpg.rf.1c9cb8417121352efa678382e70251af.jpg
5204356027_jpg.rf.1c9cb8417121352efa678382e70251af.jpg,starbucks,564,213,640,345,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5204356027_jpg.rf.1c9cb8417121352efa678382e70251af.jpg
5210734991_jpg.rf.0f1b998a3adcd6d5662049300aa64304.jpg,esso,190,275,226,323,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5210734991_jpg.rf.0f1b998a3adcd6d5662049300aa64304.jpg
5211580824_jpg.rf.9365f3220515b74d2bf9a3cfb0f9d40c.jpg,aldi,126,194,226,370,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5211580824_jpg.rf.9365f3220515b74d2bf9a3cfb0f9d40c.jpg
5211580824_jpg.rf.9365f3220515b74d2bf9a3cfb0f9d40c.jpg,aldi,362,256,382,294,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5211580824_jpg.rf.9365f3220515b74d2bf9a3cfb0f9d40c.jpg
5211584366_jpg.rf.91700042ac429a81c62b457f02c1a0b7.jpg,aldi,453,253,487,314,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5211584366_jpg.rf.91700042ac429a81c62b457f02c1a0b7.jpg
5211584366_jpg.rf.91700042ac429a81c62b457f02c1a0b7.jpg,aldi,2,360,22,393,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5211584366_jpg.rf.91700042ac429a81c62b457f02c1a0b7.jpg
5214614697_jpg.rf.fc290234b7d8265369ab09cbea2fe95a.jpg,starbucks,290,489,364,542,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5214614697_jpg.rf.fc290234b7d8265369ab09cbea2fe95a.jpg
5214981303_jpg.rf.06544b25d879003b1777046ae0419eb6.jpg,apple,473,114,525,189,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5214981303_jpg.rf.06544b25d879003b1777046ae0419eb6.jpg
521513242_jpg.rf.188ff1855fe38f5c2ef2d2d5a0150437.jpg,paulaner,136,2,482,486,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/521513242_jpg.rf.188ff1855fe38f5c2ef2d2d5a0150437.jpg
5217599704_jpg.rf.937fea270753eeeafd610b79be119c09.jpg,shell,414,121,514,275,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5217599704_jpg.rf.937fea270753eeeafd610b79be119c09.jpg
5227941279_jpg.rf.dab90e29cf2af0010ef553e667e1439c.jpg,esso,140,35,509,539,640,640,test,/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/test/5227941279_jpg.rf.dab90e29cf2af0010ef553e667e1439c.jpg
